time [ms],gyro_x [rad/s],gyro_y [rad/s],gyro_z [rad/s]
51350,0.1356150656938552,-0.0055321976542472,0.0898004099726677
51360,0.1551558822393417,-0.0012105549685657,0.0104592368006706
51370,0.1266083866357803,0.002778859809041,-0.0143310641869902
51380,0.0751425623893737,0.0121452845633029,0.018606524914503
51390,0.0406937785446643,0.0288656763732433,0.0585083998739719
51400,0.028686299920082,0.0814132913947105,0.0833182856440544
51410,0.0407091416418552,0.1256166994571685,0.0887498036026954
51420,0.0559349358081817,0.1304525434970855,0.0862592682242393
51430,0.0788325294852256,0.1495261043310165,0.0971177741885185
51440,0.0873793512582779,0.1303846091032028,0.1073538064956665
51450,0.0992032513022422,0.0969481021165847,0.089522086083889
51460,0.1136471554636955,0.0934028998017311,0.067270278930664
51470,0.1066651418805122,0.0878304988145828,0.0431572161614894
51480,0.0792456120252609,0.1062230318784713,0.0202421154826879
51490,0.0734236761927604,0.1472005546092987,0.0268938932567834
51500,0.1002364456653595,0.1820371150970459,0.0683338344097137
51510,0.1644852012395858,0.2064892053604126,0.1292041093111038
51520,0.2743549048900604,0.1621262431144714,0.1692177206277847
51530,0.3772573173046112,0.0571936964988708,0.148010179400444
51540,0.4048269093036651,-0.0210074372589588,0.1232099533081054
51550,0.3389312624931335,-0.0740349739789962,0.1232248693704605
51560,0.2113343179225921,-0.1036198809742927,0.1309004127979278
51570,0.042358610779047,-0.0697066560387611,0.1045361831784248
51580,-0.1593235433101654,0.0265328120440244,0.088868424296379
51590,-0.3866325914859772,0.1390132755041122,0.1363137066364288
51600,-0.5874013304710388,0.2431406825780868,0.2017669379711151
51610,-0.6520146727561951,0.3346522152423858,0.2397654503583908
51620,-0.5279141664505005,0.4076724350452423,0.2541356384754181
51630,-0.2633677124977112,0.3883661031723022,0.2787440419197082
51640,0.0530957169830799,0.2714293599128723,0.3372864127159118
51650,0.3247509300708771,0.1168078333139419,0.3850297033786773
51660,0.4295890629291534,-0.0984566733241081,0.3873663246631622
51670,0.3683488667011261,-0.2684017717838287,0.3643094897270202
51680,0.1624459624290466,-0.3500693142414093,0.3476525843143463
51690,-0.0751402154564857,-0.296327531337738,0.3494036197662353
51700,-0.2476472109556198,-0.1702357977628708,0.3449842929840088
51710,-0.3213435113430023,-0.0436264462769031,0.3371961414813995
51720,-0.3074542880058288,0.0362379513680934,0.3478013277053833
51730,-0.2079969644546508,0.0444948151707649,0.3475648164749145
51740,-0.0518455915153026,-0.0315853618085384,0.3230052590370178
51750,0.1355117857456207,-0.1744226664304733,0.2838258743286133
51760,0.3036350607872009,-0.3251948654651642,0.2527769804000854
51770,0.3645942807197571,-0.4422221481800079,0.232152909040451
51780,0.2763662338256836,-0.4724017679691314,0.2184138298034668
51790,0.081892617046833,-0.4106324017047882,0.1989208161830902
51800,-0.1214233785867691,-0.3159254789352417,0.1857399940490722
51810,-0.2547183334827423,-0.1911598443984985,0.1546409279108047
51820,-0.2887914180755615,-0.0405740104615688,0.0514300838112831
51830,-0.2619092166423797,0.1778515428304672,-0.0770783573389053
51840,-0.2351761013269424,0.3591122329235077,-0.0883796066045761
51850,-0.2260302752256393,0.4037161767482757,-0.0234866254031658
51860,-0.2118783742189407,0.3513060808181762,0.0339689329266548
51870,-0.1389833986759185,0.2566621303558349,0.0550678223371505
51880,-0.0591218471527099,0.109603114426136,0.0418635196983814
51890,-0.0424430035054683,-0.0214811358600854,0.0267974864691495
51900,-0.0641071423888206,-0.0522170737385749,0.03056401014328
51910,-0.0799100771546363,-0.0282928347587585,0.0496506169438362
51920,-0.0676894634962081,0.0091414973139762,0.0721269473433494
51930,-0.0328673012554645,0.0617027096450328,0.0633148103952407
51940,0.0093399826437234,0.1440738141536712,0.0306385867297649
51950,0.0240757837891578,0.1936224550008773,0.0156604349613189
51960,0.0111174676567316,0.2168528735637664,0.0595142133533954
51970,-0.0105047356337308,0.16465625166893,0.0980778485536575
51980,0.0003952230326831,0.1012903898954391,0.1209479719400405
51990,0.0369220748543739,0.0193380024284124,0.1280716657638549
52000,0.0422210916876792,-0.0843310058116912,0.1136431768536567
52010,0.0200500078499317,-0.1524370908737182,0.0781866461038589
52020,0.0209999475628137,-0.182082250714302,0.0364672504365444
52030,0.0569920390844345,-0.1475213319063186,-0.022252257913351
52040,0.0952718779444694,-0.0668640062212944,-0.0402340777218341
52050,0.0509491488337516,0.0049899434670805,0.0151836406439542
52060,-0.0591653771698474,0.0422132909297943,0.0773565471172332
52070,-0.1366377919912338,0.0468224212527275,0.0802516713738441
52080,-0.1559314876794815,0.0213938914239406,0.0254488606005907
52090,-0.1705668866634369,-0.0327606871724128,-0.0131384776905179
52100,-0.2003279775381088,-0.0928924679756164,-0.006046213209629
52110,-0.2232050597667694,-0.1318848729133606,-0.0088433315977454
52120,-0.1788100153207779,-0.1227711364626884,-0.0278284605592489
52130,-0.0492355190217494,-0.1148013621568679,-0.0467422306537628
52140,0.138086125254631,-0.0966190919280052,-0.0695753544569015
52150,0.3118648529052734,-0.1174940094351768,-0.0562656708061695
52160,0.409777820110321,-0.201819971203804,-0.0277063939720392
52170,0.4285096824169159,-0.284698337316513,-0.0230192299932241
52180,0.3833586871623993,-0.3538186848163605,-0.0622668974101543
52190,0.3015975058078766,-0.3758086562156677,-0.1135362088680267
52200,0.2182979434728622,-0.3557072579860687,-0.1550399959087371
52210,0.1354869604110717,-0.2949682772159576,-0.1908946633338928
52220,0.0335266888141632,-0.2433246523141861,-0.2482055425643921
52230,-0.0968406423926353,-0.1834349483251571,-0.2919865846633911
52240,-0.25868821144104,-0.1315160244703292,-0.342717707157135
52250,-0.3999981880187988,-0.0748825743794441,-0.365807831287384
52260,-0.4320816993713379,0.026412833482027,-0.3408278226852417
52270,-0.3378167152404785,0.1179129183292388,-0.291453093290329
52280,-0.1860417425632476,0.1648454070091247,-0.2542194724082947
52290,-0.0371398814022541,0.1522457301616668,-0.2270291447639465
52300,0.0972179993987083,0.0950524061918258,-0.2103345692157745
52310,0.2232137471437454,-0.0164072718471288,-0.2034132778644561
52320,0.2788839638233185,-0.1031140089035034,-0.1825541257858276
52330,0.2263464480638504,-0.154826208949089,-0.1735459864139557
52340,0.1159463673830032,-0.1414251178503036,-0.1848838627338409
52350,-0.000907011795789,-0.09890828281641,-0.1891369372606277
52360,-0.0878416672348976,-0.0556384995579719,-0.2017956972122192
52370,-0.0800604447722435,0.00715111522004,-0.1942608058452606
52380,0.0151177011430263,0.0190938711166381,-0.1539303660392761
52390,0.1556215584278106,-0.0170169956982135,-0.0954034179449081
52400,0.3016395568847656,-0.102274514734745,-0.0585200749337673
52410,0.3877310156822204,-0.1944819539785385,-0.0445347502827644
52420,0.3805380463600158,-0.2508322298526764,-0.0407394580543041
52430,0.3038651049137115,-0.226820632815361,-0.0295491218566894
52440,0.162623330950737,-0.1790119111537933,-0.0064440900459885
52450,-0.0254786685109138,-0.116335205733776,-0.0180655922740697
52460,-0.2201998829841613,-0.0346393473446369,-0.0742052868008613
52470,-0.3586919605731964,0.0601649284362793,-0.1469641774892807
52480,-0.3845324218273163,0.1322530210018158,-0.1665735691785812
52490,-0.3174069225788116,0.1059442013502121,-0.1217632293701171
52500,-0.1564358025789261,0.0449540987610816,-0.0608161278069019
52510,0.0209160782396793,-0.036356471478939,-0.0510694906115531
52520,0.1365635693073272,-0.0939177721738815,-0.0521070882678031
52530,0.1338873505592346,-0.117983691394329,-0.0475624054670333
52540,0.0259608402848243,-0.14242485165596,-0.0491334684193134
52550,-0.1165779307484626,-0.1215872317552566,-0.0592143312096595
52560,-0.2274790704250335,-0.0342252999544143,-0.0725089088082313
52570,-0.2910532653331756,0.0823966488242149,-0.0719842612743377
52580,-0.3190538585186004,0.1921443939208984,-0.0422776974737644
52590,-0.3048328459262848,0.2354306131601333,-0.0226965397596359
52600,-0.229264497756958,0.2188607156276703,-0.0234079845249652
52610,-0.0896597281098365,0.156245008111,-0.0147282108664512
52620,0.0753999203443527,0.0477775186300277,-0.002620696555823
52630,0.204006627202034,-0.0628030523657798,0.0037714226637035
52640,0.2682365775108337,-0.1435600966215133,-0.0034788432531058
52650,0.2801427543163299,-0.1803463399410247,0.0076819323003292
52660,0.2630993723869324,-0.1663621515035629,0.0071359621360898
52670,0.2719727754592895,-0.0881347209215164,-0.035598985850811
52680,0.2742179930210113,0.0323624610900878,-0.0523894242942333
52690,0.2209649085998535,0.1211794093251228,-0.019013624638319
52700,0.1398108452558517,0.1418238580226898,0.0078793177381157
52710,0.0753594189882278,0.1480151712894439,-0.0123612387105822
52720,0.0463038571178913,0.1382630616426468,-0.0492669008672237
52730,0.0257953871041536,0.1077235266566276,-0.0615195706486702
52740,0.0114416982978582,0.073723018169403,-0.0475326254963874
52750,0.0277761965990066,0.0527346469461917,-0.0100979022681713
52760,0.062303576618433,0.0230057053267955,0.0178782865405082
52770,0.0904550552368164,-0.0187811572104692,2.07258854061e-05
52780,0.0925242379307746,-0.0462231077253818,-0.0413302145898342
52790,0.0712932497262954,-0.0021302148234099,-0.0635926425457
52800,0.013199333101511,0.0713885575532913,-0.0443687699735164
52810,-0.0424026735126972,0.1696831732988357,0.0146743133664131
52820,-0.0437407940626144,0.2565292418003082,0.0897488072514534
52830,0.0003955098800361,0.3011342585086822,0.1471183598041534
52840,0.049604345113039,0.2605055272579193,0.1673585772514343
52850,0.0866896659135818,0.132473275065422,0.1452588587999344
52860,0.0998125672340393,-0.0457137152552604,0.1028607636690139
52870,0.0247668139636516,-0.2097188979387283,0.0643408000469207
52880,-0.1459086090326309,-0.2961436808109283,0.0416153222322464
52890,-0.3824577629566192,-0.2716266214847564,0.0251918733119964
52900,-0.618410050868988,-0.1097814962267875,0.0104569001123309
52910,-0.7506024837493896,0.1297932714223861,0.0266715567559003
52920,-0.7108709216117859,0.3364427089691162,0.10459566116333
52930,-0.478751927614212,0.4316938817501068,0.2261093109846115
52940,-0.1406973153352737,0.3514676094055176,0.3245671689510345
52950,0.1759706437587738,0.1326676160097122,0.3489622473716736
52960,0.3517132997512817,-0.1445942968130111,0.3004162013530731
52970,0.3139496743679046,-0.3867267668247223,0.2228713184595108
52980,0.1080815196037292,-0.4913005530834198,0.1595872342586517
52990,-0.125720590353012,-0.4395859539508819,0.105351947247982
53000,-0.268654316663742,-0.2494643330574035,0.0540463477373123
53010,-0.2920789420604706,0.0024073156528174,0.0545776486396789
53020,-0.2100843042135238,0.2048045247793197,0.0823000892996788
53030,-0.0412612073123455,0.2602653801441192,0.1194687634706497
53040,0.1804804652929306,0.1687838286161422,0.1341748684644699
53050,0.3721588253974914,0.0260660871863365,0.1211363077163696
53060,0.4058121740818023,-0.1966352313756942,0.0737178996205329
53070,0.3074480593204498,-0.326709896326065,0.0150407422333955
53080,0.1323937475681305,-0.3545679450035095,-0.0467850975692272
53090,-0.0856930539011955,-0.2969781458377838,-0.1019255816936492
53100,-0.2575159966945648,-0.1248308196663856,-0.1415842771530151
53110,-0.3192057311534881,0.1196303218603134,-0.1424902826547622
53120,-0.2707473039627075,0.3441100418567657,-0.0964726507663726
53130,-0.1502374112606048,0.4793485701084137,-0.0437476485967636
53140,-0.0109187141060829,0.4807381927967071,-0.0317685455083847
53150,0.1462413370609283,0.4021562933921814,-0.0426126718521118
53160,0.3030787110328674,0.2696084976196289,-0.043141383677721
53170,0.3922735750675201,0.1190173923969268,-0.0370320938527584
53180,0.3927211761474609,0.0150665491819381,-0.030074356123805
53190,0.3163132071495056,-0.0054259421303868,-0.0216592997312545
53200,0.2094702422618866,0.0476324297487735,-0.0247756317257881
53210,0.0934405699372291,0.1742769181728363,2.74521298706e-05
53220,-0.0300391241908073,0.2883980572223663,0.0350754968822002
53230,-0.1382585316896438,0.3715786933898926,0.0650301948189735
53240,-0.2059295773506164,0.4244811236858368,0.0648972392082214
53250,-0.2000613063573837,0.4299105107784271,0.0321592651307582
53260,-0.126455932855606,0.3698016405105591,0.0184694677591323
53270,-0.0307704154402017,0.2355335801839828,0.0295301079750061
53280,0.0606271363794803,0.0696270018815994,0.039265364408493
53290,0.1267129480838775,-0.076398380100727,0.0466718822717666
53300,0.1387100964784622,-0.1954655200242996,0.0445951633155345
53310,0.1051353588700294,-0.2593816220760345,0.0359686501324176
53320,0.0181585121899843,-0.2629808783531189,0.0237771496176719
53330,-0.0840299054980278,-0.2160796821117401,0.0200884044170379
53340,-0.1826062500476837,-0.1622028350830078,0.0536903217434883
53350,-0.2520492374897003,-0.1264949142932891,0.0878277868032455
53360,-0.2701837122440338,-0.0848228111863136,0.0809090137481689
53370,-0.2257725447416305,-0.0449518300592899,0.0471771545708179
53380,-0.1590483486652374,-0.0545736365020275,0.0373015627264976
53390,-0.1049968376755714,-0.1287000626325607,0.0273400116711854
53400,-0.048647254705429,-0.1879362165927887,0.0107690533623099
53410,0.0090024583041667,-0.2757595479488373,0.000758763635531
53420,0.0711704567074775,-0.3627521395683288,-0.0183861143887043
53430,0.1457339078187942,-0.4086860716342926,-0.0290976166725158
53440,0.1953961849212646,-0.4389329552650451,-0.0097312293946743
53450,0.1914946585893631,-0.4521960318088531,-0.0075764656066894
53460,0.1365783065557479,-0.4168631434440613,-0.0261564143002033
53470,0.0288800671696662,-0.3624694049358368,-0.0727103352546691
53480,-0.1141547113656997,-0.272148847579956,-0.1202711090445518
53490,-0.2415012121200561,-0.2037373036146164,-0.1366197168827057
53500,-0.3442880511283874,-0.1916972398757934,-0.141515240073204
53510,-0.4266508221626282,-0.188978686928749,-0.134981170296669
53520,-0.46902996301651,-0.2211566120386123,-0.1374219059944152
53530,-0.4376664459705353,-0.2584030330181122,-0.1421910971403122
53540,-0.3193799555301666,-0.2668022513389587,-0.1401826739311218
53550,-0.1205901801586151,-0.2723267376422882,-0.1273142844438552
53560,0.0611391626298427,-0.2756599485874176,-0.1020837277173996
53570,0.1345446556806564,-0.2743696272373199,-0.0701263323426246
53580,0.0777139291167259,-0.2590219378471374,-0.0697519108653068
53590,-0.0917493999004364,-0.2121369689702987,-0.0767874494194984
53600,-0.3030607998371124,-0.1183516830205917,-0.0737074986100196
53610,-0.4803114533424377,0.0377630852162838,-0.0731208026409149
53620,-0.548763632774353,0.217858225107193,-0.0472819432616233
53630,-0.4837060868740082,0.3265381157398224,-0.0058138645254075
53640,-0.2870626747608185,0.3293138742446899,0.0257334765046834
53650,-0.0085045453161001,0.2331053018569946,0.0467556715011596
53660,0.297813206911087,0.0453702770173549,0.0211742911487817
53670,0.533059298992157,-0.1220549345016479,0.0008431856986135
53680,0.5828565955162048,-0.2451010942459106,-0.024198206141591
53690,0.4185933470726013,-0.3107570707798004,-0.0565257854759693
53700,0.08663310110569,-0.2975006997585296,-0.0778256431221962
53710,-0.2945962846279144,-0.1816934198141098,-0.0833418518304824
53720,-0.5680796504020691,0.0246131177991628,-0.0809473842382431
53730,-0.677926778793335,0.1891029924154281,-0.0794658660888671
53740,-0.6365536451339722,0.3418365716934204,-0.0564555563032627
53750,-0.4735764563083648,0.4770588278770447,-0.0499276146292686
53760,-0.2107568532228469,0.5335685014724731,-0.0480923727154731
53770,0.0713605880737304,0.4386039078235626,-0.0370775386691093
53780,0.2969481945037842,0.2629190981388092,-0.0052549811080098
53790,0.4164023995399475,0.0456211380660533,0.0146670611575245
53800,0.4076977074146271,-0.1667959243059158,-0.0127102490514516
53810,0.2815682888031006,-0.2489954531192779,-0.0660373866558075
53820,0.1060332506895065,-0.1735538691282272,-0.0925839021801948
53830,-0.0474830754101276,-0.0286443531513214,-0.0830090418457984
53840,-0.1056587845087051,0.1218090653419494,-0.0544882081449031
53850,-0.0330666080117225,0.2752654552459717,-0.0390786230564117
53860,0.1413728296756744,0.3559803962707519,-0.0535597614943981
53870,0.3223836421966553,0.3415306210517883,-0.0658435896039009
53880,0.4343443810939789,0.2553184330463409,-0.0623867101967334
53890,0.4884337186813354,0.133798137307167,-0.0607323534786701
53900,0.4888272881507873,0.0012974967248737,-0.0677419602870941
53910,0.4185107946395874,-0.0825212374329567,-0.0777546465396881
53920,0.3114505410194397,-0.1137816160917282,-0.0831065401434898
53930,0.2092701345682144,-0.0739204883575439,-0.1063628569245338
53940,0.1407700181007385,0.0226920098066329,-0.1174612492322921
53950,0.089176595211029,0.1294277757406234,-0.1064104586839675
53960,0.0583923049271106,0.1824570894241333,-0.0945496559143066
53970,0.087672159075737,0.1793241500854492,-0.1134580969810485
53980,0.1738891452550888,0.1138755679130554,-0.1938392221927642
53990,0.2427867203950882,0.0481162592768669,-0.2548383772373199
54000,0.2172575294971466,0.0019631991162896,-0.2515489459037781
54010,0.096465066075325,-0.0233027432113885,-0.2296857237815857
54020,-0.030351934954524,0.0146328564733266,-0.2435575872659683
54030,-0.1055811792612075,0.1028902828693389,-0.2431360185146331
54040,-0.147523894906044,0.148941621184349,-0.2111999988555908
54050,-0.1773907244205474,0.1449106633663177,-0.1564808189868927
54060,-0.1895397007465362,0.1055652499198913,-0.1361566931009292
54070,-0.1284915208816528,0.0768124312162399,-0.1540288925170898
54080,-0.0067372247576713,0.0537462383508682,-0.1582935601472854
54090,0.1299290060997009,0.0371608659625053,-0.1261481493711471
54100,0.2215139716863632,-0.0004182420670986,-0.076958879828453
54110,0.2814846038818359,-0.0044223046861588,-0.035668957978487
54120,0.2848671674728393,-0.0146034490317106,-0.0145906470715999
54130,0.209733560681343,-0.0311390161514282,-0.0177829768508672
54140,0.0874467939138412,-0.0434513427317142,-0.0401284992694854
54150,-0.0491941459476947,-0.0321992188692092,-0.0642061382532119
54160,-0.1973041594028473,0.0066012954339385,-0.0795140638947486
54170,-0.3156438767910003,0.077653631567955,-0.0735312700271606
54180,-0.3864904046058655,0.1435476541519165,-0.0472307689487934
54190,-0.3924382925033569,0.1801400333642959,-0.0137130208313465
54200,-0.3312861323356628,0.1794378757476806,0.0058553381823003
54210,-0.1957994401454925,0.1306173354387283,0.0116660892963409
54220,-0.0476452820003032,0.0575222186744213,0.0138991046696901
54230,0.0554928183555603,-0.0131378360092639,0.0365122742950916
54240,0.0664556771516799,-0.0833762437105178,0.0678270682692527
54250,0.0141005888581275,-0.1126704812049865,0.0676837936043739
54260,-0.0852706432342529,-0.0817753747105598,0.0640454888343811
54270,-0.2300006598234176,-0.030834961682558,0.0803594812750816
54280,-0.3856406509876251,0.0044692992232739,0.0742994546890258
54290,-0.4525845348834991,0.0408653914928436,0.0339696072041988
54300,-0.3763434886932373,0.0716220661997795,-0.0121265761554241
54310,-0.1962246000766754,0.0667548701167106,-0.016323983669281
54320,0.0390944667160511,0.0191629640758037,0.0264281053096056
54330,0.2948831021785736,-0.0796901136636734,0.0808759033679962
54340,0.5289036631584167,-0.2021335363388061,0.0973915308713913
54350,0.6648008227348328,-0.3148779273033142,0.0726438388228416
54360,0.6304851174354553,-0.3970579504966736,0.0251367688179016
54370,0.4661358296871185,-0.3745457231998443,-0.0381242260336875
54380,0.2437733560800552,-0.2864560782909393,-0.1018600314855575
54390,0.0679796859622001,-0.1180169880390167,-0.1688960492610931
54400,-0.0319255888462066,0.0994892418384552,-0.189829796552658
54410,-0.0806124284863472,0.2717587351799011,-0.1726135313510894
54420,-0.0673868581652641,0.3783484995365143,-0.1710699945688247
54430,-0.0059205656871199,0.4147046506404876,-0.1828198581933975
54440,0.0754970386624336,0.3747340738773346,-0.1942363232374191
54450,0.1430710256099701,0.2849655747413635,-0.1789031773805618
54460,0.186069369316101,0.180890291929245,-0.1387144476175308
54470,0.1968527734279632,0.1192341148853302,-0.1024432554841041
54480,0.1542953699827194,0.0761464387178421,-0.086343340575695
54490,0.0909552797675132,0.0799536928534507,-0.093087263405323
54500,0.0326453559100627,0.1189574673771858,-0.0893797203898429
54510,-0.0106653673574328,0.1571120321750641,-0.0815867781639099
54520,-0.0261563174426555,0.1870165467262268,-0.1389920264482498
54530,-0.0003665331751108,0.2848754525184631,-0.2349960505962371
54540,0.0039565665647387,0.3671744167804718,-0.2646766304969787
54550,-0.0468043461441993,0.3472632765769958,-0.2245449274778366
54560,-0.0631799399852752,0.2652821242809295,-0.1885058283805847
54570,-0.0002049715258181,0.1649097055196762,-0.1874237805604934
54580,0.0612804032862186,0.0420601703226566,-0.1833247393369674
54590,0.0757823809981346,-0.0470715686678886,-0.1850241124629974
54600,0.0577030479907989,-0.0909378901124,-0.2175852507352829
54610,0.0408204719424247,-0.0847409814596176,-0.2737278640270233
54620,0.0107771074399352,-0.056873396039009,-0.3019222021102905
54630,-0.0273774694651365,-0.0308907944709062,-0.3087670505046844
54640,-0.0513562969863414,0.0083912853151559,-0.3036634624004364
54650,-0.0797770172357559,0.0480052754282951,-0.2910887897014618
54660,-0.1434076130390167,0.0912012234330177,-0.2738993763923645
54670,-0.175546646118164,0.1474077701568603,-0.2689679861068725
54680,-0.1627648770809173,0.1763352751731872,-0.251975268125534
54690,-0.0950452014803886,0.1564140319824218,-0.2315623909235
54700,-0.0341877043247222,0.0716845840215683,-0.2128474563360214
54710,0.0047873919829726,-0.0283796992152929,-0.2119819223880767
54720,-0.018489109352231,-0.1337693929672241,-0.2679286599159241
54730,-0.1031930819153785,-0.1643249094486236,-0.3459371626377105
54740,-0.207952469587326,-0.1048429235816001,-0.3874805569648742
54750,-0.3121739327907562,-0.0029365322552621,-0.3667334616184234
54760,-0.390722781419754,0.122175857424736,-0.3305932581424713
54770,-0.3891634941101074,0.2480416446924209,-0.3164691627025604
54780,-0.3156734704971313,0.3420334458351135,-0.2971283793449402
54790,-0.1947137713432312,0.3377689123153686,-0.2693324387073517
54800,-0.0614116936922073,0.2747653126716614,-0.228017121553421
54810,0.0184900611639022,0.1430568248033523,-0.1998533904552459
54820,0.0185714624822139,-0.0181961841881275,-0.2006875276565551
54830,-0.0435126796364784,-0.1543119400739669,-0.2440690994262695
54840,-0.1112543195486068,-0.2345097064971923,-0.3178344070911407
54850,-0.1474765092134475,-0.2427726984024047,-0.3869857788085937
54860,-0.1050440445542335,-0.1901205778121948,-0.4245004951953888
54870,-0.0126949362456798,-0.1402832418680191,-0.4153514802455902
54880,0.0548176690936088,-0.1601576507091522,-0.3917992115020752
54890,0.0753106921911239,-0.2352097928524017,-0.4212462902069092
54900,0.072250910103321,-0.3022217750549316,-0.4975546598434448
54910,0.0278522912412881,-0.3376487493515014,-0.572029173374176
54920,-0.0785367712378501,-0.3657494783401489,-0.6250081062316895
54930,-0.2248042374849319,-0.3857620656490326,-0.6518610119819641
54940,-0.3667577803134918,-0.373454213142395,-0.6757967472076416
54950,-0.5066943764686584,-0.3245239555835724,-0.7189533114433289
54960,-0.5702489614486694,-0.2217690199613571,-0.7790787220001221
54970,-0.5235322713851929,-0.0766986459493637,-0.8432446718215942
54980,-0.4012665152549743,0.0531671419739723,-0.8667646646499634
54990,-0.2619919776916504,0.1048543080687522,-0.8395596742630005
55000,-0.1255819946527481,0.0890453159809112,-0.8191217184066772
55010,-0.0200166776776313,0.0537730827927589,-0.8441991209983826
55020,0.0114107336848974,0.0250295810401439,-0.8603850603103638
55030,-0.0626291409134864,0.0722050815820694,-0.8520901203155518
55040,-0.1704759746789932,0.1256350129842758,-0.8294748067855835
55050,-0.2352595031261444,0.1386727839708328,-0.7964276671409607
55060,-0.2070662826299667,0.1522253304719925,-0.7953786849975586
55070,-0.1377370059490203,0.2148983031511306,-0.8136357069015503
55080,-0.0852603167295456,0.2947701811790466,-0.8156103491783142
55090,-0.0095937913283705,0.3153758645057678,-0.7829527854919434
55100,0.1133144348859787,0.2401571422815323,-0.7528191208839417
55110,0.2837862968444824,0.079468123614788,-0.7418093681335449
55120,0.4266586899757385,-0.1084411740303039,-0.7539668083190918
55130,0.4802739918231964,-0.2545328736305237,-0.7579490542411804
55140,0.3905854225158691,-0.3325837850570678,-0.7932310104370117
55150,0.2173765897750854,-0.2748648524284363,-0.8323754668235779
55160,0.0175871290266513,-0.1156219989061355,-0.8538669347763062
55170,-0.1447389274835586,0.1381375640630722,-0.8586131930351257
55180,-0.2252391129732132,0.3503932654857635,-0.8162087798118591
55190,-0.2062443792819976,0.4192152023315429,-0.7573838233947754
55200,-0.0818061828613281,0.3715369701385498,-0.7270992994308472
55210,0.0736846104264259,0.2269656807184219,-0.7356235384941101
55220,0.1641488373279571,0.0362924262881279,-0.7413318753242493
55230,0.1904459595680236,-0.1207453981041908,-0.7525861263275146
55240,0.1500613689422607,-0.2433984726667404,-0.7918006777763367
55250,0.0566890724003315,-0.2790318429470062,-0.8192322850227356
55260,-0.0808628797531127,-0.1997996717691421,-0.8163840174674988
55270,-0.25769704580307,-0.0647917911410331,-0.8015931248664856
55280,-0.3901011943817138,0.1405649781227111,-0.7674107551574707
55290,-0.3970440626144409,0.3607085347175598,-0.7253925204277039
55300,-0.293335884809494,0.4373607337474823,-0.7044675350189209
55310,-0.1270774006843567,0.4019769132137298,-0.7065192461013794
55320,0.0551615618169307,0.2948232889175415,-0.7136608958244324
55330,0.1762930452823639,0.1110260412096977,-0.7485198378562927
55340,0.1892235726118087,-0.0324737727642059,-0.8123830556869507
55350,0.1502849608659744,-0.0913631841540336,-0.8885718584060669
55360,0.1253057569265365,-0.0748569369316101,-0.9357804656028748
55370,0.1480235904455185,-0.029309157282114,-0.9301252365112304
55380,0.1866567283868789,0.0334469005465507,-0.893687903881073
55390,0.2177768349647522,0.10799091309309,-0.8812003135681152
55400,0.2124558538198471,0.1572340130805969,-0.8868483901023865
55410,0.1659400165081024,0.1629861742258072,-0.927000880241394
55420,0.0896846950054168,0.1522629708051681,-0.9896434545516968
55430,0.0125299878418445,0.134973719716072,-1.013845443725586
55440,-0.0362108647823333,0.0916476398706436,-0.9809565544128418
55450,-0.0511274971067905,0.0573024563491344,-0.934687614440918
55460,-0.0646314769983291,0.0406577438116073,-0.8899487257003784
55470,-0.0884803533554077,0.042947269976139,-0.8752188086509705
55480,-0.0715259760618209,0.0780635848641395,-0.9014860987663268
55490,-0.0297356471419334,0.1128908023238182,-0.9340179562568665
55500,0.0224816873669624,0.1206941157579422,-0.9064545631408693
55510,0.089649811387062,0.0825171768665313,-0.8537620306015015
55520,0.1403548270463943,0.0495620518922805,-0.8161395788192749
55530,0.161584734916687,0.0504845716059207,-0.7967403531074524
55540,0.1294413059949875,0.0729080885648727,-0.7863603830337524
55550,0.0764545202255249,0.0930208191275596,-0.7605276703834534
55560,0.0192656144499778,0.088651493191719,-0.7352522015571594
55570,-0.0105162495747208,0.0844333097338676,-0.7326300740242004
55580,-0.0231821816414594,0.0590715073049068,-0.7271133065223694
55590,-0.0041935774497687,0.0150222890079021,-0.7477945685386658
55600,0.0640893802046775,-0.0321199148893356,-0.790594220161438
55610,0.1655925661325454,-0.0614008381962776,-0.8330497741699219
55620,0.256141185760498,-0.0830651894211769,-0.829177737236023
55630,0.3059564232826233,-0.0994774475693702,-0.7783387899398804
55640,0.3083259761333465,-0.1050444692373275,-0.752997636795044
55650,0.2684667110443115,-0.1191219314932823,-0.7789703607559204
55660,0.2019767016172409,-0.1693268418312072,-0.8255921006202698
55670,0.1627214401960373,-0.2549831569194793,-0.90253084897995
55680,0.1582301557064056,-0.3186639249324798,-1.0240577459335327
55690,0.1714138686656952,-0.3480199575424194,-1.1288979053497314
55700,0.1725426018238067,-0.3504094779491424,-1.1932953596115112
55710,0.1306881010532379,-0.2986885011196136,-1.1965254545211792
55720,0.0488292053341865,-0.1932355612516403,-1.170027732849121
55730,-0.0643546134233474,-0.0376758016645908,-1.1484140157699585
55740,-0.1775519549846649,0.1313283294439315,-1.1268267631530762
55750,-0.2462431192398071,0.3169935345649719,-1.1020455360412598
55760,-0.2616851925849914,0.457304298877716,-1.0614144802093506
55770,-0.1844290196895599,0.5135889053344727,-1.025922775268555
55780,0.0040234117768704,0.5021188855171204,-1.0043076276779177
55790,0.2532036900520324,0.4094342589378357,-0.9840254187583924
