time [ms],mag_x [μT],mag_y [μT],mag_z [μT]
106460,-14.26239776611328,4.7674102783203125,-43.32872009277344
106470,-14.278579711914062,4.5423736572265625,-43.56949615478516
106480,-14.716346740722656,4.747589111328125,-43.31752014160156
106490,-14.943763732910156,4.6142578125,-43.53061676025391
106500,-15.09619140625,4.4204864501953125,-43.522254943847656
106510,-15.37592315673828,4.147552490234375,-43.918701171875
106520,-15.514671325683594,4.1128997802734375,-43.92269134521485
106530,-15.723258972167969,4.050216674804688,-44.35138702392578
106540,-15.723258972167969,4.050216674804688,-44.35138702392578
106550,-15.69683837890625,3.746780395507813,-44.09101867675781
106560,-15.633583068847656,3.5714111328125,-43.93551635742188
106570,-15.726539611816406,3.705276489257813,-43.85055541992188
106580,-15.665451049804688,3.4674835205078125,-44.00413513183594
106590,-15.846023559570312,3.6037750244140634,-44.039772033691406
106600,-15.928955078125,3.5147247314453125,-44.19449615478516
106610,-15.836471557617188,3.762908935546875,-43.77952575683594
106620,-15.938514709472656,3.60894775390625,-43.93101501464844
106630,-15.885345458984377,3.3644256591796875,-44.37571716308594
106640,-16.28229522705078,3.0507049560546875,-44.20922088623047
106650,-16.273040771484375,2.818572998046875,-44.27826690673828
106660,-16.217933654785156,2.7652587890625,-44.35652160644531
106670,-16.23754119873047,2.643157958984375,-44.56562042236328
106680,-16.092971801757812,2.3448944091796875,-44.64099884033203
106690,-16.333770751953125,2.404159545898437,-44.27483367919922
106700,-16.343399047851562,2.2249755859375,-44.33782958984375
106710,-16.23810577392578,2.210922241210937,-44.327423095703125
106720,-16.279190063476562,2.0651397705078125,-44.73578643798828
106730,-16.09271240234375,1.987030029296875,-44.84276580810547
106740,-16.22431182861328,1.9126739501953125,-44.63026428222656
106750,-16.225143432617188,1.9694061279296875,-44.64381408691406
106760,-16.380126953125,1.666259765625,-44.93726348876953
106770,-16.2906494140625,1.578338623046875,-44.95710754394531
106780,-16.336509704589844,1.386505126953125,-44.99098205566406
106790,-16.597450256347656,1.20526123046875,-44.60955810546875
106800,-16.801528930664062,0.8954620361328125,-44.7142333984375
106810,-16.802978515625,0.7622833251953125,-44.753150939941406
106820,-17.030372619628906,0.5935821533203125,-44.50091552734375
106830,-16.718551635742188,0.322509765625,-44.619895935058594
106840,-16.976638793945312,0.153778076171875,-44.72530364990234
106850,-16.85718536376953,-0.0006561279296875,-44.38671875
106860,-17.04369354248047,-0.7420196533203125,-44.36793518066406
106870,-17.12158203125,-0.7680816650390625,-44.14775085449219
106880,-17.24359130859375,-1.15118408203125,-44.079368591308594
106890,-16.963027954101562,-1.1923980712890625,-44.35440826416016
106900,-17.209304809570312,-1.514434814453125,-44.47698211669922
106910,-17.404884338378906,-1.6999359130859375,-44.17626953125
106920,-17.669647216796875,-1.9959716796875,-43.92617034912109
106930,-17.55913543701172,-1.983795166015625,-44.20440673828125
106940,-17.681640625,-2.0124053955078125,-44.259254455566406
106950,-17.63579559326172,-2.078857421875,-44.11692810058594
106960,-17.856781005859375,-2.2197723388671875,-44.254432678222656
106970,-17.766578674316406,-2.2407379150390625,-44.40081787109375
106980,-17.695541381835938,-2.226409912109375,-44.478302001953125
106990,-17.75377655029297,-2.396026611328125,-44.370826721191406
107000,-17.823455810546875,-2.82257080078125,-44.17926025390625
107010,-17.642578125,-2.69952392578125,-44.019775390625
107020,-17.579483032226562,-3.21600341796875,-43.93773651123047
107030,-17.57494354248047,-3.6320648193359375,-43.83562469482422
107040,-17.486038208007812,-3.791900634765625,-44.16826629638672
107050,-17.581336975097656,-4.0009613037109375,-44.167510986328125
107060,-17.57470703125,-4.133560180664063,-43.873329162597656
107070,-17.4217529296875,-4.176422119140625,-43.92406463623047
107080,-17.5555419921875,-4.3096923828125,-44.08710479736328
107090,-17.57921600341797,-4.2022857666015625,-44.11840057373047
107100,-17.176475524902344,-4.3769073486328125,-44.2061767578125
107110,-17.215103149414062,-4.254653930664063,-44.039024353027344
107120,-16.97779083251953,-4.484878540039063,-44.27999114990234
107130,-17.1580810546875,-4.64752197265625,-44.10015106201172
107140,-17.445236206054688,-4.8145599365234375,-44.29042053222656
107150,-17.313034057617188,-4.7621917724609375,-43.92266845703125
107160,-17.505752563476562,-4.808624267578125,-43.89463806152344
107170,-17.77100372314453,-4.468597412109375,-44.00215148925781
107180,-17.618309020996094,-4.2421417236328125,-44.051856994628906
107190,-17.343399047851562,-4.039840698242188,-44.232704162597656
107200,-17.146583557128906,-4.1269378662109375,-44.37742614746094
107210,-17.202438354492188,-3.981536865234375,-44.51616668701172
107220,-17.151458740234375,-4.137786865234375,-44.21833801269531
107230,-16.9190673828125,-4.538497924804688,-44.06853485107422
107240,-17.111495971679688,-4.763763427734375,-43.88053131103516
107250,-17.137115478515625,-5.101089477539063,-43.56743621826172
107260,-17.017898559570312,-5.2303009033203125,-43.63579559326172
107270,-17.06719207763672,-5.3471221923828125,-43.19490814208984
107280,-17.12285614013672,-5.3521575927734375,-43.70186614990234
107290,-16.91710662841797,-5.242691040039063,-43.81536865234375
107300,-16.695274353027344,-5.4977874755859375,-43.36099243164063
107310,-16.78978729248047,-5.501434326171875,-43.71749114990234
107320,-16.540077209472656,-5.321060180664063,-43.72159576416016
107330,-16.416297912597656,-5.342864990234375,-43.626258850097656
107340,-15.931907653808594,-5.3031158447265625,-43.785552978515625
107350,-15.948013305664062,-5.5756378173828125,-43.47357940673828
107360,-16.303359985351562,-5.693572998046875,-43.33405303955078
107370,-16.20623016357422,-5.819244384765625,-43.30546569824219
107380,-16.140899658203125,-5.9896392822265625,-43.24598693847656
107390,-16.189605712890625,-6.3260345458984375,-43.32895660400391
107400,-16.306076049804688,-6.573043823242188,-42.95040893554688
107410,-16.58423614501953,-6.450729370117188,-42.89607238769531
107420,-16.34296417236328,-6.521820068359375,-42.891876220703125
107430,-16.269699096679688,-6.6035919189453125,-43.17371368408203
107440,-16.267166137695312,-6.4811859130859375,-42.90544128417969
107450,-16.475204467773438,-6.604660034179688,-42.612548828125
107460,-16.404022216796875,-6.8336181640625,-42.64289093017578
107470,-16.28925323486328,-6.8168792724609375,-42.87749481201172
107480,-16.16552734375,-7.1407623291015625,-42.70431518554688
107490,-16.265716552734375,-7.021530151367188,-42.70841217041016
107500,-16.29328155517578,-7.326812744140625,-42.47566223144531
107510,-16.406227111816406,-7.1539306640625,-42.23331451416016
107520,-16.249061584472656,-7.3357391357421875,-41.8533935546875
107530,-16.23853302001953,-6.82720947265625,-41.52266693115234
107540,-15.88556671142578,-6.821060180664063,-41.94225311279297
107550,-15.933067321777344,-6.365447998046875,-41.95454406738281
107560,-16.178367614746094,-6.399673461914063,-42.09901428222656
107570,-15.894119262695312,-6.04656982421875,-41.95787811279297
107580,-15.999221801757812,-6.194244384765625,-42.28260803222656
107590,-15.94403839111328,-6.405670166015625,-41.88328552246094
107600,-16.092941284179688,-6.752777099609375,-42.12297058105469
107610,-16.246200561523438,-6.9066314697265625,-41.99354553222656
107620,-16.371376037597656,-7.4433746337890625,-41.80099487304688
107630,-16.57170867919922,-7.5558929443359375,-41.460487365722656
107640,-16.690574645996094,-7.732879638671875,-41.42189025878906
107650,-16.641525268554688,-7.4638824462890625,-41.460731506347656
107660,-16.69195556640625,-7.3849945068359375,-40.97648620605469
107670,-16.652267456054688,-7.341339111328125,-41.13910675048828
107680,-16.815147399902344,-7.379669189453125,-41.242523193359375
107690,-16.706527709960938,-7.6396484375,-41.09688568115234
107700,-16.917434692382812,-8.056716918945312,-40.96623229980469
107710,-17.267196655273438,-8.049179077148438,-40.72477722167969
107720,-17.21532440185547,-8.264251708984375,-40.627662658691406
107730,-17.137550354003906,-8.395431518554688,-40.28063201904297
107740,-17.27392578125,-8.4501953125,-40.37825012207031
107750,-17.541610717773438,-8.375045776367188,-40.17314147949219
107760,-17.740814208984375,-8.505538940429688,-40.08454132080078
107770,-17.499305725097656,-8.394271850585938,-39.99959564208984
107780,-17.41997528076172,-8.456985473632812,-39.94009399414063
107790,-17.32744598388672,-8.227188110351562,-39.6894760131836
107800,-17.196762084960938,-8.517044067382812,-39.784759521484375
107810,-17.403114318847656,-8.432342529296875,-39.99251556396485
107820,-17.414474487304688,-8.529678344726562,-40.34481048583984
107830,-17.33586883544922,-8.436111450195312,-39.92279052734375
107840,-17.167701721191406,-8.690231323242188,-39.65202331542969
107850,-17.124061584472656,-8.800247192382812,-39.9652099609375
107860,-17.135169982910156,-8.862075805664062,-39.96759796142578
107870,-17.317855834960938,-8.41741943359375,-39.76817321777344
107880,-16.950782775878906,-8.831985473632812,-39.97332000732422
107890,-16.955734252929688,-8.741592407226562,-39.829132080078125
107900,-16.736610412597656,-8.955886840820312,-39.851829528808594
107910,-16.870094299316406,-8.551528930664062,-40.06974792480469
107920,-16.91161346435547,-8.618499755859375,-39.67146301269531
107930,-16.71192169189453,-8.542617797851562,-39.564849853515625
107940,-16.532730102539062,-8.526611328125,-39.39771270751953
107950,-16.44452667236328,-8.722503662109375,-39.58233642578125
107960,-16.631622314453125,-9.0223388671875,-39.11566925048828
107970,-16.42193603515625,-9.120132446289062,-39.28092956542969
107980,-16.162498474121094,-9.45452880859375,-39.189971923828125
107990,-16.186859130859375,-9.474029541015623,-39.48456573486328
108000,-16.108909606933594,-9.410369873046877,-38.9776611328125
108010,-15.920906066894531,-9.669921875,-38.896034240722656
108020,-15.877540588378906,-9.8319091796875,-38.83570098876953
108030,-15.701644897460938,-9.660736083984377,-39.06958770751953
108040,-15.739280700683594,-10.082901000976562,-39.189849853515625
108050,-15.450187683105469,-9.81378173828125,-38.550689697265625
108060,-15.740310668945312,-9.985748291015623,-38.78948974609375
108070,-15.645645141601562,-10.063812255859377,-38.74781036376953
108080,-15.566505432128906,-10.435348510742188,-38.75176239013672
108090,-15.7918701171875,-10.24615478515625,-38.82493591308594
108100,-15.794143676757812,-10.620101928710938,-38.50847625732422
108110,-15.735885620117188,-10.584716796875,-38.68910217285156
108120,-15.954727172851562,-10.861801147460938,-38.582611083984375
108130,-15.619483947753906,-10.598922729492188,-38.447410583496094
108140,-15.700592041015623,-10.563140869140623,-38.27622222900391
108150,-15.492393493652344,-10.152862548828123,-38.64411163330078
108160,-15.18060302734375,-10.131820678710938,-38.59247589111328
108170,-14.772964477539062,-9.969970703125,-39.396331787109375
108180,-14.85919189453125,-10.336883544921877,-39.39061737060547
108190,-14.929122924804688,-10.365402221679688,-38.96814727783203
108200,-14.750129699707031,-10.763397216796877,-38.80681610107422
108210,-14.756027221679688,-10.895843505859377,-38.67120361328125
108220,-14.65302276611328,-10.937591552734377,-38.45723724365234
108230,-14.607833862304688,-10.826171875,-38.601707458496094
108240,-14.374763488769531,-10.777862548828123,-38.98184967041016
108250,-14.374763488769531,-10.777862548828123,-38.98184967041016
108260,-14.420616149902344,-10.66937255859375,-39.09180450439453
108270,-14.372055053710938,-10.72491455078125,-39.00927734375
108280,-14.407577514648438,-10.792449951171877,-38.931602478027344
108290,-14.295631408691406,-10.999160766601562,-39.05397033691406
108300,-14.30608367919922,-11.062210083007812,-39.19398498535156
108310,-14.309768676757812,-11.42095947265625,-38.62275695800781
108320,-14.063461303710938,-11.50091552734375,-38.723731994628906
108330,-14.465835571289062,-11.682540893554688,-38.79477691650391
108340,-14.531539916992188,-11.710189819335938,-38.46690368652344
108350,-14.65570068359375,-11.7076416015625,-38.44010925292969
108360,-14.548004150390623,-11.259185791015623,-38.50192260742188
108370,-14.127059936523438,-11.247238159179688,-38.330360412597656
108380,-14.096633911132812,-11.258163452148438,-38.74839019775391
108390,-14.014183044433594,-11.119613647460938,-38.798614501953125
108400,-14.072723388671877,-11.168533325195312,-38.74581909179688
108410,-13.6585693359375,-11.313186645507812,-38.78961944580078
108420,-13.39997100830078,-11.513595581054688,-38.5906982421875
108430,-13.686851501464844,-11.58856201171875,-38.614295959472656
108440,-13.430496215820312,-11.677703857421877,-38.73701477050781
108450,-13.011932373046877,-11.973876953125,-39.08885192871094
108460,-13.211990356445312,-11.974609375,-39.26158905029297
108470,-13.18536376953125,-11.75567626953125,-39.03558349609375
108480,-12.796272277832031,-11.726943969726562,-39.14620208740234
108490,-12.593658447265623,-11.637832641601562,-38.80504608154297
108500,-12.337318420410156,-11.855636596679688,-39.04582214355469
108510,-12.12506103515625,-11.973434448242188,-39.304954528808594
108520,-12.042678833007812,-12.109146118164062,-39.411529541015625
108530,-12.119110107421877,-12.284500122070312,-39.07697296142578
108540,-12.0760498046875,-12.25677490234375,-39.404876708984375
108550,-11.872146606445312,-12.296615600585938,-39.424095153808594
108560,-11.919143676757812,-12.310226440429688,-39.46238708496094
108570,-11.67169189453125,-12.674636840820312,-39.13198852539063
108580,-11.55976104736328,-12.5316162109375,-39.09815216064453
108590,-11.345596313476562,-12.512313842773438,-38.98320770263672
108600,-11.351905822753906,-12.49737548828125,-39.09130859375
108610,-11.076370239257812,-12.760589599609377,-39.206321716308594
108620,-10.983322143554688,-12.824005126953123,-39.0879135131836
108630,-10.812217712402344,-12.947418212890623,-38.95586395263672
108640,-10.858856201171877,-12.836441040039062,-38.8345947265625
108650,-10.9293212890625,-13.050247192382812,-38.547889709472656
108660,-10.635635375976562,-13.176101684570312,-38.8876953125
108670,-10.513069152832031,-13.309783935546877,-38.62763977050781
108680,-10.520256042480469,-13.281570434570312,-38.400146484375
108690,-10.522193908691406,-13.352874755859377,-38.31198120117188
108700,-10.2841796875,-13.430679321289062,-38.783668518066406
108710,-10.444007873535156,-13.576004028320312,-38.93128204345703
108720,-10.41815185546875,-13.369110107421877,-38.85298156738281
108730,-10.139488220214844,-13.447921752929688,-39.01187133789063
108740,-10.170089721679688,-13.211029052734377,-39.49311065673828
108750,-9.942764282226562,-12.911224365234377,-39.28978729248047
108760,-9.671829223632812,-12.503753662109377,-39.436256408691406
108770,-9.023788452148438,-12.520736694335938,-39.40047454833984
108780,-9.354446411132812,-12.427627563476562,-39.29528045654297
108790,-9.58501434326172,-12.889129638671877,-39.21134948730469
108800,-9.6453857421875,-13.09051513671875,-38.89286804199219
108810,-9.616828918457031,-13.330841064453123,-39.12190246582031
108820,-9.804527282714844,-13.265731811523438,-39.02706146240234
108830,-9.593986511230469,-13.494979858398438,-38.75281524658203
108840,-9.62615966796875,-13.284225463867188,-39.35719299316406
108850,-9.701446533203123,-13.32440185546875,-38.88323974609375
108860,-9.905670166015623,-12.641250610351562,-39.69306945800781
108870,-9.654045104980469,-12.888153076171877,-39.66455078125
108880,-9.67425537109375,-12.80267333984375,-39.77198028564453
108890,-9.67986297607422,-13.007431030273438,-39.67878723144531
108900,-9.426040649414062,-12.92999267578125,-39.86235809326172
108910,-9.569572448730469,-13.1558837890625,-39.746131896972656
108920,-9.621971130371094,-13.207717895507812,-39.38417053222656
108930,-9.628807067871094,-13.328964233398438,-39.403465270996094
108940,-9.922615051269531,-13.209701538085938,-39.14882659912109
108950,-10.061614990234377,-13.253555297851562,-39.257789611816406
108960,-10.271705627441406,-13.152145385742188,-39.67661285400391
108970,-9.882926940917969,-13.172836303710938,-39.66551971435547
108980,-9.95794677734375,-13.228652954101562,-39.85823059082031
108990,-9.373420715332031,-13.298660278320312,-39.775184631347656
109000,-9.185150146484377,-12.899795532226562,-39.85190582275391
109010,-8.797149658203125,-13.041244506835938,-39.76361846923828
109020,-8.627479553222656,-13.010604858398438,-40.13665008544922
109030,-8.42059326171875,-13.080856323242188,-40.187461853027344
109040,-8.226356506347656,-13.091461181640623,-40.1723861694336
109050,-8.293647766113281,-12.982894897460938,-39.96013641357422
109060,-8.176925659179688,-13.145004272460938,-40.075531005859375
109070,-7.728668212890625,-12.967803955078123,-40.120147705078125
109080,-7.634902954101562,-13.11761474609375,-40.42859649658203
109090,-7.653068542480469,-13.155532836914062,-40.29510498046875
109100,-7.44964599609375,-13.10369873046875,-40.289794921875
109110,-7.38262939453125,-12.845932006835938,-40.2266845703125
109120,-7.370941162109375,-12.931121826171877,-40.348480224609375
109130,-7.090782165527344,-12.88671875,-40.29960632324219
109140,-7.092643737792969,-12.790557861328123,-40.471473693847656
109150,-6.693122863769531,-13.034454345703123,-40.58339691162109
109160,-6.903480529785156,-13.072265625,-40.62227630615234
109170,-6.673057556152344,-13.270950317382812,-40.59879302978516
109180,-6.472801208496094,-13.398895263671877,-40.37782287597656
109190,-6.554489135742188,-13.461196899414062,-40.62692260742188
109200,-6.412330627441406,-13.778396606445312,-40.52690124511719
109210,-6.614051818847656,-13.814895629882812,-40.56940460205078
109220,-6.424705505371094,-13.845382690429688,-40.906646728515625
109230,-6.142692565917969,-14.07135009765625,-40.70289611816406
109240,-6.229499816894531,-14.099929809570312,-40.6907958984375
109250,-5.96673583984375,-13.97418212890625,-40.73748016357422
109260,-5.931411743164063,-14.160903930664062,-40.758087158203125
109270,-5.725517272949219,-14.371429443359377,-40.40809631347656
109280,-5.830963134765625,-14.5791015625,-40.684661865234375
109290,-5.668060302734375,-14.886032104492188,-40.653228759765625
109300,-5.545944213867188,-14.778167724609377,-40.63394927978516
109310,-5.312889099121094,-14.76116943359375,-40.723121643066406
109320,-5.083526611328125,-14.921157836914062,-40.435585021972656
109330,-5.109321594238281,-15.007736206054688,-40.26731872558594
109340,-5.385185241699219,-15.043167114257812,-40.16761779785156
109350,-4.943092346191406,-15.280059814453123,-40.424560546875
109360,-5.004852294921875,-15.094253540039062,-40.44990539550781
109370,-4.75274658203125,-15.1343994140625,-40.19742584228516
109380,-4.585304260253906,-15.606674194335938,-40.552764892578125
109390,-4.355133056640625,-15.70147705078125,-40.734161376953125
109400,-4.433860778808594,-15.669692993164062,-40.62515258789063
109410,-4.28167724609375,-16.168167114257812,-40.65990447998047
109420,-4.024711608886719,-16.15216064453125,-40.859413146972656
109430,-3.912544250488281,-16.331253051757812,-40.96869659423828
109440,-3.7965240478515625,-16.161422729492188,-41.20904541015625
109450,-3.6324386596679688,-16.3480224609375,-41.34104919433594
109460,-3.2180404663085938,-16.270782470703125,-41.43978118896485
109470,-2.9672622680664062,-16.251571655273438,-41.34774017333984
109480,-2.563690185546875,-15.94451904296875,-41.527679443359375
109490,-2.260848999023437,-15.849273681640623,-41.51094818115234
109500,-2.2452926635742188,-16.0546875,-41.49353790283203
109510,-2.2627105712890625,-16.05242919921875,-41.187835693359375
109520,-1.860595703125,-16.157150268554688,-41.49256896972656
109530,-1.675811767578125,-16.273040771484375,-41.42632293701172
109540,-1.5614013671875,-16.453018188476562,-41.54566955566406
109550,-1.424835205078125,-16.4188232421875,-41.41593933105469
109560,-1.667816162109375,-16.419509887695312,-41.433250427246094
109570,-1.6622085571289062,-16.330718994140625,-41.68163299560547
109580,-1.3762359619140625,-16.3902587890625,-41.86580657958984
109590,-1.419342041015625,-16.337356567382812,-41.63349151611328
109600,-1.2224578857421875,-15.986358642578123,-41.99699401855469
109610,-0.83551025390625,-15.825759887695312,-42.39810943603516
109620,-0.9138107299804688,-15.612548828125,-42.61676788330078
109630,-0.6226959228515625,-15.594833374023438,-42.68691253662109
109640,-0.509246826171875,-15.61962890625,-42.6207275390625
109650,-0.3302688598632812,-16.073410034179688,-42.745567321777344
109660,-0.3928756713867187,-16.31024169921875,-42.57115173339844
109670,-0.1570968627929687,-16.373397827148438,-42.808372497558594
109680,0.117431640625,-16.212646484375,-42.76270294189453
109690,-0.1936416625976562,-16.252777099609375,-42.585548400878906
109700,-0.1148300170898437,-16.32525634765625,-42.56967926025391
109710,0.2334976196289062,-16.4754638671875,-42.81217956542969
109720,0.5092086791992188,-16.528335571289062,-43.01895904541016
109730,0.705230712890625,-16.201461791992188,-42.82999420166016
109740,0.5832901000976562,-16.16650390625,-43.59053039550781
109750,0.91900634765625,-16.203445434570312,-43.27616882324219
109760,0.8801803588867188,-16.319625854492188,-43.18394470214844
109770,1.0083847045898438,-16.529006958007812,-43.39665985107422
109780,1.3795852661132812,-16.42938232421875,-43.19670867919922
109790,1.3160629272460938,-16.411483764648438,-43.15443420410156
109800,1.5565185546875,-16.589126586914062,-42.89898681640625
109810,1.749298095703125,-16.620254516601562,-42.75712585449219
109820,2.106163024902344,-16.53887939453125,-43.167259216308594
109830,2.4996871948242188,-16.575637817382812,-43.44404602050781
109840,2.8609695434570312,-16.710845947265625,-43.591285705566406
109850,2.909629821777344,-16.840789794921875,-43.462432861328125
109860,2.98828125,-17.049224853515625,-43.86705017089844
109870,3.4413070678710938,-16.89141845703125,-43.91747283935547
109880,3.729568481445313,-17.099563598632812,-44.28105163574219
109890,3.8636627197265625,-17.214630126953125,-44.47386932373047
109900,3.9652023315429688,-17.498504638671875,-44.82814025878906
109910,4.221649169921875,-17.295166015625,-44.5488510131836
109920,4.336952209472656,-17.266494750976562,-44.393829345703125
109930,4.730445861816406,-17.290863037109375,-44.05368041992188
109940,4.797760009765625,-17.038528442382812,-43.9258041381836
109950,4.899833679199219,-17.318267822265625,-44.473106384277344
109960,5.407485961914063,-17.278823852539062,-44.29425811767578
109970,5.797874450683594,-17.3516845703125,-44.73003387451172
109980,5.797874450683594,-17.3516845703125,-44.73003387451172
109990,5.8125762939453125,-17.059463500976562,-44.821136474609375
110000,5.732711791992188,-17.042587280273438,-44.95084381103516
110010,5.991432189941406,-16.895217895507812,-45.280250549316406
110020,5.9113616943359375,-16.570877075195312,-45.563087463378906
110030,5.976097106933594,-16.766189575195312,-45.445274353027344
110040,5.920989990234375,-16.451995849609375,-45.62761688232422
110050,5.955650329589844,-16.681045532226562,-45.78743743896485
110060,6.302513122558594,-16.699661254882812,-45.82543182373047
110070,6.252532958984375,-16.476943969726562,-45.800880432128906
110080,6.800300598144531,-16.78765869140625,-45.76056671142578
110090,6.766731262207031,-16.838226318359375,-46.03736114501953
110100,6.798591613769531,-17.175003051757812,-46.08712005615234
110110,6.674385070800781,-17.043380737304688,-45.99694061279297
110120,6.829193115234375,-17.09344482421875,-46.16345977783203
110130,6.852409362792969,-17.115921020507812,-46.55194854736328
110140,6.750480651855469,-17.129364013671875,-46.8550033569336
110150,6.963294982910156,-17.09295654296875,-46.83028411865234
110160,6.988716125488281,-17.044662475585938,-47.06780242919922
110170,7.077316284179688,-16.973114013671875,-47.05875396728516
110180,7.139228820800781,-17.195388793945312,-47.05565643310547
110190,7.0645599365234375,-17.387771606445312,-47.41283416748047
110200,7.0893402099609375,-17.440658569335938,-47.51970672607422
110210,7.097175598144531,-17.450347900390625,-47.29622650146485
110220,7.330879211425781,-17.253707885742188,-47.48528289794922
110230,7.502349853515625,-16.907196044921875,-47.711875915527344
110240,7.612449645996094,-16.807723999023438,-48.1001205444336
110250,7.873619079589844,-16.816558837890625,-48.25286102294922
110260,8.302764892578125,-16.570159912109375,-48.20331573486328
110270,8.710433959960938,-16.516326904296875,-48.316383361816406
110280,8.591560363769531,-16.174591064453125,-48.29973602294922
110290,8.404556274414062,-16.274749755859375,-48.396141052246094
110300,8.820991516113281,-16.40228271484375,-48.40717315673828
110310,9.20556640625,-16.648208618164062,-48.62389373779297
110320,9.083885192871094,-16.864120483398438,-48.83350372314453
110330,9.252479553222656,-16.842483520507812,-48.84903717041016
110340,9.417251586914062,-16.895797729492188,-49.16390228271485
110350,9.377189636230469,-16.738067626953125,-49.295204162597656
110360,9.377182006835938,-16.686492919921875,-49.41297149658203
110370,9.720413208007812,-16.61492919921875,-49.35974884033203
110380,10.050750732421877,-16.220077514648438,-49.64942169189453
110390,10.280006408691406,-16.262847900390625,-49.85309600830078
110400,10.567771911621094,-16.184616088867188,-49.87322235107422
110410,10.721580505371094,-16.186737060546875,-49.807594299316406
110420,10.823936462402344,-15.913864135742188,-49.867332458496094
110430,10.719627380371094,-16.044708251953125,-50.368751525878906
110440,10.921287536621094,-15.874496459960938,-50.527381896972656
110450,10.956085205078123,-15.710235595703123,-50.30538177490234
110460,11.155418395996094,-15.841018676757812,-50.71782684326172
110470,11.4439697265625,-15.796600341796877,-50.71883392333984
110480,11.7220458984375,-15.742294311523438,-50.82183074951172
110490,11.850318908691406,-15.911422729492188,-50.79721832275391
110500,12.41156768798828,-15.70330810546875,-51.12555694580078
110510,12.441017150878906,-15.70220947265625,-51.43128204345703
110520,12.43841552734375,-15.460357666015623,-51.326133728027344
110530,12.491806030273438,-15.490921020507812,-51.53003692626953
110540,12.656112670898438,-15.7196044921875,-51.445411682128906
110550,12.645767211914062,-15.460723876953123,-51.71532440185547
110560,12.7529296875,-15.568557739257812,-51.94991302490234
110570,12.92888641357422,-15.84442138671875,-52.09209442138672
110580,13.01123046875,-15.602203369140623,-52.10643768310547
110590,13.449836730957031,-15.670181274414062,-52.42932891845703
110600,13.608070373535156,-15.464096069335938,-52.35942840576172
110610,13.73407745361328,-15.6470947265625,-52.626121520996094
110620,13.909866333007812,-15.821701049804688,-52.6455307006836
110630,13.97504425048828,-15.951980590820312,-52.927879333496094
110640,14.136886596679688,-15.7838134765625,-53.05657196044922
110650,14.069831848144531,-15.659927368164062,-52.766563415527344
110660,13.940757751464844,-15.59912109375,-53.376686096191406
110670,14.079681396484377,-15.572372436523438,-53.68546295166016
110680,14.26825714111328,-15.269607543945312,-53.78597259521485
110690,14.70489501953125,-15.321334838867188,-53.87360382080078
110700,14.876068115234377,-15.1239013671875,-54.05583953857422
110710,15.243453979492188,-15.09954833984375,-54.11074066162109
110720,15.552444458007812,-14.906448364257812,-54.26433563232422
110730,15.587242126464844,-14.912948608398438,-54.61186981201172
110740,15.91753387451172,-14.9737548828125,-54.52555084228516
110750,16.059349060058594,-15.110092163085938,-54.559349060058594
110760,16.312728881835938,-15.142135620117188,-54.4375228881836
110770,16.633758544921875,-15.06219482421875,-54.456336975097656
110780,16.822669982910156,-15.059890747070312,-54.72138214111328
110790,17.386199951171875,-15.184722900390623,-54.510292053222656
110800,17.583160400390625,-15.2589111328125,-54.508766174316406
110810,17.9263916015625,-15.087295532226562,-54.89575958251953
110820,18.29359436035156,-14.584335327148438,-55.51934051513672
110830,18.559181213378903,-14.522018432617188,-55.41143035888672
110840,18.628273010253903,-14.529373168945312,-55.24219512939453
110850,18.91224670410156,-14.933868408203123,-55.667091369628906
110860,19.093521118164062,-15.040817260742188,-56.04279327392578
110870,19.10786437988281,-15.168991088867188,-56.44788360595703
110880,19.224151611328125,-15.139739990234377,-56.086524963378906
110890,19.32144927978516,-15.072906494140623,-56.03913116455078
110900,19.5164794921875,-15.010848999023438,-56.214622497558594
110910,19.656761169433597,-14.684555053710938,-56.16584014892578
110920,20.108078002929688,-14.062423706054688,-56.30937957763672
110930,20.56675720214844,-13.79559326171875,-56.94690704345703
110940,21.043785095214844,-13.373214721679688,-56.67227935791016
110950,21.180938720703125,-13.27508544921875,-56.71849822998047
110960,21.356369018554688,-13.189651489257812,-56.78745269775391
110970,21.78539276123047,-13.340301513671877,-56.91600799560547
110980,21.65398406982422,-13.466156005859377,-56.92627716064453
110990,21.779525756835938,-13.735107421875,-57.16156768798828
111000,21.838592529296875,-13.7984619140625,-57.387916564941406
111010,21.73950958251953,-13.712112426757812,-57.25768280029297
111020,22.113975524902344,-13.78662109375,-57.28351593017578
111030,22.44376373291016,-13.593093872070312,-57.284767150878906
111040,22.36410522460937,-13.430496215820312,-57.578346252441406
111050,22.612838745117188,-13.367141723632812,-57.66608428955078
111060,23.01898193359375,-13.273818969726562,-57.56368255615234
111070,23.636871337890625,-12.859420776367188,-57.6123275756836
111080,23.83155059814453,-12.680892944335938,-57.81664276123047
111090,24.077354431152344,-12.809249877929688,-58.28777313232422
111100,23.755599975585938,-12.525665283203123,-58.09493255615234
111110,23.927734375,-12.451095581054688,-58.15668487548828
111120,24.07709503173828,-12.622573852539062,-58.31061553955078
111130,23.918960571289062,-12.761474609375,-58.46646881103516
111140,24.063140869140625,-12.639312744140623,-58.73670196533203
111150,24.27770233154297,-12.227554321289062,-58.56110382080078
111160,24.469207763671875,-12.143112182617188,-59.141090393066406
