time,acc_x,acc_y,acc_z
106260,-1.1218331153869627,-0.749534757232666,-11.565939307403564
106270,-0.7407061203445308,-0.5758054627349599,-11.449969579967856
106280,-0.9153332404647953,-0.4719570022583008,-11.348216593933104
106290,-1.1972504676818845,-0.5174468338012694,-11.602899795532226
106300,-1.2096703705276362,-0.6353612655639648,-11.750292835235596
106310,-0.8901941230331547,-0.692672467803955,-11.649437090301515
106320,-0.5084686141083016,-0.7761702507019042,-11.230751074981688
106330,-0.25363573837280273,-0.9021651130676268,-11.112387730407711
106340,-0.33773203515317285,-0.9678559845855459,-11.220874408611653
106350,-0.7413047072921879,-0.8129811012268066,-11.491569418334961
106360,-0.6410474945068358,-0.5597942756652831,-11.888109068298338
106370,-0.20410569152832028,-0.15801730957031251,-12.197858908081054
106380,-0.11656769332885741,0.37948099966738374,-12.517035916900635
106390,-0.130932903289795,0.8466496351379902,-12.856563639831542
106400,-0.1352723937988282,1.1628338553497568,-13.032986374664306
106410,-0.095169515991211,1.1379939765930178,-12.860603855133057
106420,-0.1764227348327636,0.8037036063263192,-12.084134329223634
106430,-0.3003226707458495,0.19782094870302824,-11.11014316635132
106440,-0.45055882492065413,-0.5283703788757323,-10.126874472045895
106450,-0.5223848747253417,-1.1719617126464843,-9.233238702392578
106460,-0.5991489837204105,-1.424998900604248,-8.545504275512695
106470,-0.6841430878570303,-1.3774140695434063,-8.245779570659995
106480,-0.9789291855300776,-1.110011598559469,-8.58081816547811
106490,-1.2419921112060546,-0.582239916229248,-9.278129983520508
106500,-1.2505214911529794,0.008379705810546811,-9.714622873687743
106510,-1.13754502724912,0.37813422470092783,-9.920823491668703
106520,-1.0531494187286123,0.4680664245605469,-9.763404732513427
106530,-1.0562918449401855,0.3437175758361818,-9.251793765258789
106540,-1.1035772911956534,0.08185176925659177,-8.760383874511719
106550,-1.1908160141875967,-0.2509422615051269,-8.454524612426756
106560,-1.1124059098174794,-0.4260181848388165,-8.353817920574544
106570,-0.9292495193481445,-0.3012204963684082,-8.297405128479003
106580,-0.7246949150085448,-0.018255787658691403,-8.418312312316894
106590,-0.6450876732757314,0.21517891073916107,-8.709058176422118
106600,-0.6895300598586909,0.32082305899355557,-9.01551540440023
106610,-0.6757633820464835,0.4523545492310077,-9.235781957134602
106620,-0.6102221298660151,0.5241805625030772,-9.130138393402099
106630,-0.5066729263305664,0.372896908569336,-8.754099095153807
106640,-0.4525041137695312,0.041449616241455045,-8.352920679473876
106650,-0.43933600463867184,-0.29613281784057616,-7.876324911499023
106660,-0.3034650604248046,-0.6072293960571289,-7.408557762145994
106670,-0.2480991287673822,-0.9222164789061992,-7.174224690136313
106680,-0.40132805328369126,-1.1553519386291504,-7.197568740844726
106690,-0.5922656539474613,-1.2280757409911602,-7.520336467632651
106700,-0.5386953735351561,-1.1161468864440918,-7.979275582885744
106710,-0.43544542694091787,-0.8904933799743652,-8.430133683013915
106720,-0.5966051261901855,-0.6651391487121581,-8.896703731536865
106730,-0.7869441764389165,-0.5817909303527324,-9.30925402058065
106740,-0.533308428932959,-0.7483376564025878,-9.531765721893311
106750,-0.3091512802345211,-1.002871220397949,-9.543587092590332
106760,-0.317231719970703,-1.196352642059326,-9.67915876159668
106770,-0.5994482132621575,-1.3383587280273437,-9.971550639343262
106780,-0.6805518127662594,-1.4993687896728516,-10.162488221740722
106790,-0.6600514793174805,-1.596633232116699,-10.250774407958986
106800,-0.6865373260498047,-1.6226701751708983,-10.353725079345702
106810,-0.8249520912612788,-1.569848101043701,-10.41268229522705
106820,-0.8714893860305658,-1.417965933227539,-10.619032550811767
106830,-0.7149684890304691,-1.1475707832336426,-10.995969674682616
106840,-0.579845705435937,-0.779611915588379,-11.43425821609497
106850,-0.5945101997375487,-0.45789106750488273,-11.609034937286376
106860,-0.6414964073181152,-0.3001730331420899,-11.46598138809204
106870,-0.570119270324707,-0.39100305862426754,-11.144260540008545
106880,-0.6299743300949222,-0.5894224481444807,-10.703726850017905
106890,-0.8571241760696284,-0.7258920158386231,-10.541669909667966
106900,-0.7686883705139159,-0.8671499137878418,-10.614842697906493
106910,-0.48213237758027383,-0.8930372192382814,-10.674398464202879
106920,-0.4141968872070311,-0.6744166070800274,-10.771213409313559
106930,-0.6874351882049813,-0.3983353012084959,-10.941800862121582
106940,-1.005564678999316,-0.2286462585449217,-11.139322499084471
106950,-1.1231797990218735,-0.06733684862665834,-11.403581922802328
106960,-1.0717044998611323,0.20590134277343752,-11.596315740966796
106970,-0.9627683243240229,0.505475752435252,-11.856685171508788
106980,-0.8192658988510259,0.6672340751647949,-12.141744222149253
106990,-1.0453683181320317,0.7766191635131835,-12.49279462509155
107000,-1.2434884872436522,0.7598598249573257,-12.540379383087156
107010,-1.2312182402679697,0.3832218301635235,-11.93748947753906
107020,-1.1596914291381837,-0.19871873779296867,-10.985943955230713
107030,-0.916829598236084,-0.8643067262511699,-9.919326531109213
107040,-0.7438485282897948,-1.3922282653808589,-9.12325506362915
107050,-0.9376292434250003,-1.5584755700927229,-8.690652166637777
107060,-1.068113233903516,-1.4399626609802245,-8.549843766021725
107070,-0.8421603974273428,-1.151012375054881,-9.081206312450764
107080,-0.5345055023635736,-0.5916670852661132,-9.727491707611083
107090,-0.2614168937683104,-0.07197561434321109,-10.013298946270346
107100,0.07631518705063499,0.0595557662963867,-10.083180291748047
107110,0.30466217038803733,-0.07960720520019526,-9.648034140014648
107120,0.2678513107299804,-0.34775779113769534,-8.783128790283204
107130,-0.0800561180114746,-0.6875847162108869,-7.991395644268396
107140,-0.3770867614746093,-0.9310451705932616,-7.488464242553709
107150,-0.3793313255310058,-0.9308955329895019,-7.281515436553951
107160,-0.3220201232910155,-0.7685387329101561,-7.414842541503905
107170,-0.3869628341895993,-0.4103063095092774,-8.045864316558838
107180,-0.5134066093666012,-0.017657237243652313,-8.588599905395508
107190,-0.3375824386486085,0.2751835898468271,-9.284414762878416
107200,-0.2160767021123901,0.5529109458923338,-9.870844532012939
107210,-0.0025438369806274003,0.5605425002167002,-9.469815169414877
107220,0.2811690618884713,0.0870890853881836,-8.448688745880126
107230,0.4167407401706791,-0.5271732780456543,-7.595904042053222
107240,0.2011129440197023,-1.0609306106567382,-7.135618772888183
107250,-0.1435024665721924,-1.5183726922851055,-6.5219543753474944
107260,-0.2466027618629391,-1.8864812705993654,-6.275651464080809
107270,-0.3079541885375976,-2.026392430114746,-6.390124230957031
107280,-0.515800820159912,-1.9743183978758752,-6.568790945324301
107290,-1.0024222664874745,-1.8290204307556153,-6.756586722564696
107300,-1.1680711029826898,-1.725620846557617,-7.321618314361571
107310,-0.7885901546892999,-1.5896003012726083,-8.175151206207273
107320,-0.2618658134294558,-1.3545195527007803,-8.80332986679077
107330,0.006284779357910199,-1.0654197387695312,-9.373748412322998
107340,0.038456868732837,-0.9349357482910157,-9.828197814941406
107350,-0.11073182678222651,-0.9772831901550292,-9.956287603759765
107360,-0.3924994346618652,-1.183633445739746,-9.79452935409546
107370,-0.527173273479077,-1.5367781175475566,-9.644442253002524
107380,-0.5650315883719419,-1.9228432813782246,-9.536404487609865
107390,-0.6103717754612851,-2.19204118441157,-9.458293658447264
107400,-0.4472667805132746,-2.3882161560058592,-9.458592933654785
107410,-0.2504933475522032,-2.4135048379760233,-9.622446109771728
107420,-0.1791162135020969,-2.1874024917602535,-10.193612843322756
107430,-0.27997195320958845,-1.809268267059326,-10.919205583953856
107440,-0.4691138877868653,-1.3775637802124023,-11.456703856658933
107450,-0.8251017379981931,-0.8889970039367674,-11.929857959747313
107460,-0.7784147987752804,-0.6063315704345704,-12.199205646514892
107470,-0.5629366653442383,-0.5264250900268554,-12.118850253295898
107480,-0.48632219851950653,-0.5951087501525878,-11.962927870178222
107490,-0.4284124675557192,-0.8584709327697753,-11.70809503097534
107500,-0.4086603018615526,-1.0990881996154784,-11.400589755249023
107510,-0.2672527503255536,-1.2189478471618145,-11.175983127483725
107520,-0.0341173813633256,-1.1815385192871095,-11.12765076599121
107530,0.192733245130374,-0.9041103653838858,-11.300481613811852
107540,0.24884733276920148,-0.47270515374448147,-11.69672198856771
107550,0.093972416302777,0.04534019393920896,-12.255170110321043
107560,-0.0360626602228149,0.6150105514526366,-12.911630278015135
107570,-0.0234931049319275,1.0360907318999992,-13.411120599365233
107580,-0.0857423463835235,1.1845313444275407,-13.670143291473387
107590,-0.2823661554405668,1.0559925697326662,-13.362338740539553
107600,-0.28116905746459947,0.5767033614227546,-12.377573670196533
107610,-0.14679448928833,-0.18899229354858404,-11.30676697769165
107620,-0.152181452156836,-0.9121908325195311,-10.390984842681883
107630,-0.3672106796264648,-1.2580032617431134,-9.64025240009725
107640,-0.6470330169235355,-1.2026373483519999,-9.175627640423178
107650,-0.9139864837646483,-1.0018237571716309,-9.226205735015869
107660,-1.2092214942489747,-0.6174046800475568,-9.74080886982381
107670,-1.3061866797516122,-0.16983868026733406,-10.263194329071045
107680,-0.806995597076416,0.08020575561523446,-10.452635535430908
107690,-0.3832219032287597,0.15786767196655271,-10.307636697387697
107700,-0.3904044899429194,0.05865801373906432,-9.869197933849692
107710,-0.5633855781555175,-0.250942261505127,-9.287557152557373
107720,-0.6253355461120604,-0.5140051689147949,-8.810512471771238
107730,-0.829291563504003,-0.6444890863280743,-8.509740303692222
107740,-1.1751041023254394,-0.6645405982971192,-8.12083275604248
107750,-1.4772224243164063,-0.5119102424621582,-8.068908507537842
107760,-1.5053543668884783,-0.37768531188964843,-8.26194101638794
107770,-1.1812392440795898,-0.26889870089106266,-8.339751985821128
107780,-0.7914332497527822,-0.10085567186884581,-8.365040740856529
107790,-0.5379471855163573,-0.01511339797973632,-8.299799330139159
107800,-0.3329436683654785,-0.09786299285888678,-8.088211758422853
107810,-0.2561795411041007,-0.31513672045283014,-7.745391423687339
107820,-0.3914519714355468,-0.5463268913269043,-7.472303381347654
107830,-0.6513725256988777,-0.6842927619934082,-7.343315766906738
107840,-0.700303985595703,-0.8506897773742675,-7.198616204071044
107850,-0.7998129555633291,-0.9534907380919904,-7.306953244671225
107860,-0.8993219620635732,-0.9377787896972148,-7.464671279034018
107870,-0.9816226806640624,-0.8910919303894042,-7.604134110260009
107880,-1.0094552749633787,-0.8798691101074219,-7.990199127960204
107890,-0.9074024291992187,-0.8348281913757323,-8.42848766937256
107900,-0.5636848533630371,-0.7534253349304197,-8.75260271911621
107910,-0.3377321082184092,-0.6497264755249023,-9.080458708953856
107920,-0.3040636108398438,-0.6018424423217773,-9.3845223197937
107930,-0.3289034530639648,-0.5934627365112304,-9.660603698730467
107940,-0.4092588462829589,-0.6712742904663085,-9.81338369216919
107950,-0.531662369625829,-0.8321346414428203,-9.751882052502037
107960,-0.6091746849060058,-1.007360348510742,-9.753827925872802
107970,-0.7945756759643554,-1.0902595809936524,-9.901370603179931
107980,-1.1188403998443857,-1.1927613395690917,-10.091410359954832
107990,-1.2440870376586912,-1.341950030517578,-10.239701225280761
108000,-1.1418845542907714,-1.3346177148681133,-10.326939363750816
108010,-1.0021230323791501,-1.1406873803954571,-10.461912482342123
108020,-0.845901374053955,-0.9585784896850585,-10.78872159347534
108030,-0.6156091384002939,-0.86191259765625,-11.061510945129394
108040,-0.37499183502197253,-0.7616554031372071,-11.123012000274658
108050,-0.18076220707548782,-0.6920738443236798,-11.062707461437583
108060,-0.13168110957490278,-0.7302315063476563,-11.014075824737546
108070,-0.1663970153808593,-0.8267477607727052,-11.089942089843749
108080,-0.18629878014829007,-1.0006265832763166,-11.098470848736167
108090,-0.2446574456145987,-1.1858779367309062,-10.819396717724205
108100,-0.4290110099792479,-1.2544120323181152,-10.505307971954345
108110,-0.815225628750585,-1.2711713708739727,-10.186579291424154
108120,-1.3009493636200204,-1.2319663917541503,-10.201244361114501
108130,-1.6133925706725567,-0.9687538467407226,-10.765527764892578
108140,-1.7477672484466804,-0.3664624185424298,-11.458798198589681
108150,-1.7513584413390606,0.31962599469609543,-12.141893859753011
108160,-1.4505868943145495,0.7957727767944336,-12.666374245452879
108170,-1.2687772788116707,1.070806765570119,-13.047800497436523
108180,-1.3516764382293447,1.0999860983032734,-13.1386305229187
108190,-1.1707646483490244,0.7211036125183106,-12.47453883743286
108200,-1.0437222862243651,0.13332710494995115,-11.367968757629392
108210,-1.0773907105376943,-0.39698848970942197,-10.364797677502036
108220,-1.2431892120361328,-0.8764274452209472,-9.696217448425292
108230,-1.7881694379944353,-1.077540384674072,-9.356689725494384
108240,-2.1468507376739754,-0.9361328491210937,-9.519794713592528
108250,-1.7271171129973606,-0.6877342807494105,-9.975889545330407
108260,-1.2463315651824698,-0.31453824310302736,-10.442160903167723
108270,-1.026513925259374,0.0023942016601562477,-10.708964750671385
108280,-0.9003694618225097,0.035464185156300676,-10.524311363109947
108290,-0.8894459532806649,-0.09561842880249016,-9.909301396179199
108300,-0.9605238150665536,-0.3667617668151855,-9.190741622924806
108310,-1.0854711776733397,-0.6233902572631835,-8.499715168762204
108320,-1.337460902404785,-0.8587702079772949,-7.658901473236083
108330,-1.6068085891723631,-1.0577881479125468,-7.1947250418514015
108340,-1.9844938279967754,-1.007958898925781,-7.638401121520996
108350,-2.5240871002197265,-0.6218938081603498,-8.48505009907186
108360,-2.399738251495361,-0.13931260910034182,-9.031676850128173
108370,-1.659929901974462,0.2986767301697284,-9.316885538372398
108380,-1.0018237571716306,0.4753986671447754,-9.298031784820555
108390,-0.8022071937561034,0.2651578338623046,-8.947879792022704
108400,-0.9035118149688466,-0.20664945772700016,-8.443750120434167
108410,-0.9645639938354491,-0.676661171136424,-7.890689536938071
108420,-0.9822212310791014,-1.0079588989257813,-7.465719326782226
108430,-1.0305541770935058,-1.2164040809631347,-7.077110469818116
108440,-0.9656114570617675,-1.3572130661010742,-7.1103300178527835
108450,-1.0749965454101562,-1.3263877197265623,-7.336881349945065
108460,-1.283890676791407,-1.0934019706726075,-7.739256866455078
108470,-1.5767313942840322,-0.7824550300598143,-8.242637765502929
108480,-1.5568296660492198,-0.5117606048583985,-8.735095119476318
108490,-1.0281599936996586,-0.3790320503234863,-9.063699297332763
108500,-0.36990415649414055,-0.39489356325678526,-9.027038084411622
108510,-0.2443582069396971,-0.5193921226501466,-8.870816426086426
108520,-0.6812999916519037,-0.7716811225891113,-8.875754467010497
108530,-0.9273042487655766,-1.1245265922546386,-8.923339225006103
108540,-0.6664859054123051,-1.4116811538696288,-8.902389960479736
108550,-0.45310266418457024,-1.5330372505187988,-8.916605532836913
108560,-0.6049848502670414,-1.5545850654602051,-9.063100746917724
108570,-0.828094517472852,-1.5099930595397948,-9.336488648986816
108580,-0.9060556907653808,-1.463156489562988,-9.623643210601806
108590,-0.9434650917053222,-1.4481926561217755,-9.850792508587242
108600,-0.852186135145556,-1.5225626182556151,-10.078092613220214
108610,-0.7465420234237797,-1.5025111793518064,-10.327837773895263
108620,-0.9445125731979496,-1.2805986129760742,-10.611849945831299
108630,-1.4405612113952637,-1.018882444000244,-10.995071849060059
108640,-1.6132429513351059,-0.8830114267211406,-11.411662353405356
108650,-1.3501800804580564,-0.765396270165965,-11.672331059154866
108660,-1.0598831291641106,-0.5831376687865704,-11.792490054973959
108670,-0.7272387725387699,-0.5596446380615234,-11.834688443756104
108680,-0.4337993950332514,-0.7784147416930645,-11.493514707183838
108690,-0.19363105926513668,-0.9870096343994138,-10.977115336608886
108700,-0.14484918217314402,-1.2066775636535136,-10.437222277721762
108710,-0.347308878326416,-1.3389572784423827,-10.088567245483397
108720,-0.7375637489318847,-1.1779471437316387,-10.32948320301473
108730,-0.776918456987012,-0.8608651344299315,-10.757596971893308
108740,-0.58089317779541,-0.332644393157959,-11.251700339508055
108750,-0.5220855995178222,0.3348889572143555,-11.853243506622313
108760,-0.7641992058685049,0.8554781806945799,-12.420220387268067
108770,-0.7832031632796861,1.010802086462453,-12.77531042098999
108780,-0.3461117866294923,0.8357260900635272,-12.47423956222534
108790,0.06913259120332081,0.4077624702453614,-11.552172647857663
108800,0.1750760055320804,-0.19931728820800776,-10.402207662963868
108810,0.16056111230161038,-0.9238625656127929,-9.546430207061768
108820,-0.0845452278579586,-1.5038578447204083,-9.036614306530355
108830,-0.43679216537475574,-1.6807295654296874,-8.892214603424073
108840,-0.8240542839050292,-1.2820949890136717,-9.414749115753173
108850,-1.2369044692108409,-0.5068225639343262,-10.274117874145507
108860,-1.5517418779235332,0.25588030242919924,-11.086051512145994
108870,-1.469141957180761,0.6735188545227051,-11.506982091522216
108880,-1.0957962088653816,0.813430087103322,-11.431714376831053
108890,-0.7945756394317374,0.6726211750306187,-10.862342710003256
108900,-0.6789057717254384,0.2609680540222675,-10.128070988354088
108910,-0.8605658592224121,-0.11566986770629883,-9.284863675689698
108920,-1.1619359566619618,-0.2914940521240234,-8.587253166961672
108930,-1.189319638149999,-0.44606962374262515,-8.181884313854574
108940,-1.1988964813232421,-0.5934627365112304,-8.233210596466066
108950,-1.5049053444793445,-0.5138554582457989,-8.513481243786215
108960,-1.9508254767486823,-0.23388357467651366,-8.58830063018799
108970,-1.8409914025237784,-0.09501987838745118,-8.56660317764282
108980,-1.4553752611022441,-0.027982158837839943,-8.815599565777182
108990,-1.185429096984863,0.11372461539003997,-9.094374421581623
109000,-0.8710405280182137,0.10923548727724708,-8.902539598083495
109010,-0.6281786971161141,0.049380445773340664,-8.694992241668702
109020,-0.6055833824157714,-0.10265139617919922,-8.583661864471434
109030,-0.6010942543029784,-0.3889081321716309,-8.362497486114501
109040,-0.4945522804260253,-0.6015431305816396,-8.171708956798911
109050,-0.5153519438812508,-0.7179612228393555,-8.077886763763427
109060,-0.6271311608245596,-0.7755717002868651,-8.042123376464843
109070,-0.7667430816650389,-0.7855974197387694,-8.05065271987915
109080,-0.9036614891052245,-0.7954735381195321,-8.014290782165524
109090,-0.9316436844756826,-0.777516952603124,-8.250567973980306
109100,-0.9703998238494619,-0.6720224054198711,-8.719532224163412
109110,-1.0286088151793926,-0.48796818932797764,-9.14270736759603
109120,-1.0341454795837401,-0.28086978225708004,-9.515455223083496
109130,-0.6084264603545888,-0.2187701401641593,-9.737965755352377
109140,-0.1988683388641104,-0.29957444619443274,-9.81353274525106
109150,-0.06643909606933601,-0.46821606216430667,-9.777021754455566
109160,-0.007631517791748088,-0.6649895111083984,-9.83178911743164
109170,-0.1316810913085938,-0.8542810798645019,-9.900622415161132
109180,-0.408510621731542,-0.9585784531524404,-9.884760244640708
109190,-0.7535749725341796,-0.9352350234985349,-10.02916111679077
109200,-1.0521020285675302,-0.8749310691833494,-10.333972915649415
109210,-1.0037690094878897,-0.897526310818456,-10.549300842937827
109220,-0.8678981018066405,-0.8107365371704102,-10.673051725769042
109230,-0.836174893276952,-0.6394014078002422,-10.854561554607747
109240,-0.9219172767639159,-0.5588964500427245,-11.081562384033203
109250,-0.9048585534026845,-0.49949024828486144,-11.203516446575522
109260,-0.8417114846160635,-0.4433761468749493,-11.146803794750571
109270,-0.8463502503326161,-0.50038807390742,-10.91696043537557
109280,-1.0920551957061513,-0.6443394487243146,-10.72437683933675
109290,-1.3679869735717773,-0.7730278610229492,-10.463559080505371
109300,-1.4125789429595694,-0.8476969522338359,-10.347439715465905
109310,-1.3223475044250488,-0.9385270507812499,-10.385747526550293
109320,-1.199494995205663,-0.99194760225825,-10.595988359832763
109330,-0.9445125549316405,-0.9906009368896485,-10.688165123748776
109340,-0.8898948660919442,-0.8559270935058595,-10.647613333129883
109350,-1.4525322196960446,-0.5900210716247559,-10.862343294525147
109360,-2.0307318475585427,-0.41958376787714663,-11.247509902080893
109370,-1.955164857659861,-0.39070378341674805,-11.411064387512207
109380,-1.7869721910338847,-0.3275566415648906,-11.265765689739585
109390,-1.8052280882904306,-0.3169324447631836,-10.985644680023194
109400,-1.9747675298828629,-0.43409868850708,-10.786327391815185
109410,-2.2367829010009763,-0.5309141450744123,-10.509646877941488
109420,-2.39539872445371,-0.7061399252075704,-10.11894367904663
109430,-2.01980830248408,-0.9296984321594238,-9.767145088085533
109440,-1.6250644864289086,-0.9292495193481445,-9.572317512512207
109450,-1.36619132232666,-0.9187748870849607,-9.611821839904785
109460,-1.2463315651824698,-0.8101379867553711,-9.769240599060057
109470,-1.3826514404739252,-0.4920084411621094,-9.983671285247802
109480,-1.3123218215057624,-0.1702875930786132,-10.445452930450438
109490,-1.0326491035461425,0.0387561393737792,-10.859949092864989
109500,-0.7987655106033198,0.23388364774174986,-10.968884683880209
109510,-0.7755717002868652,0.35134909362792954,-10.87955161895752
109520,-0.9662100074768065,0.20096330184936528,-10.502764132690428
109530,-1.00227266998291,-0.2073976457457991,-9.832686943054197
109540,-0.9246107901642098,-0.6772597946166992,-9.035417790222168
109550,-0.8701426658630371,-0.9507972612243145,-8.452279463848472
109560,-1.0550947258437984,-1.1085153686523437,-8.15240629043579
109570,-1.4665981179168446,-1.1974001052856444,-7.960720520019532
109580,-1.6805799460922368,-1.0772411094665526,-8.297105853271484
109590,-1.5195698113814926,-0.8435071723937989,-8.547748839569092
109600,-1.0733505500351077,-0.5995978782653808,-8.916755170440673
109610,-0.6807014412368647,-0.2896984008789063,-9.469516478729247
109620,-0.5144541182586923,-0.0733223527770489,-9.843161575317383
109630,-0.4821323410476557,-0.0326208514891565,-9.923815659222006
109640,-0.66513911217954,-0.12569551409296686,-9.76175871887207
109650,-0.9286509506667963,-0.3550900337219238,-9.402029919433593
109660,-1.1703156442061997,-0.6082768592834472,-9.052775752258297
109670,-1.3510779426132329,-0.7668927192687989,-8.745120838928223
109680,-1.6060604011535644,-0.8167220413208007,-8.362048573303221
109690,-1.8957588020324705,-0.8867523668151348,-8.042272429546713
109700,-2.0087351380721667,-1.0344447547912594,-7.898770552062988
109710,-1.9381062804291023,-1.2134113288879393,-7.786392711639401
109720,-1.5108909216949715,-1.3064859184265136,-7.782502133941651
109730,-1.0729016189575193,-1.2972083869934081,-7.912686849212648
109740,-0.8351274391837883,-1.3160627250671384,-8.076091112518311
109750,-0.7140705994758287,-1.364994221496582,-8.276605501556396
109760,-0.7037456687484867,-1.371428638458252,-8.463502868652341
109770,-0.8257002975463866,-1.3573626306395976,-8.624063432964682
109780,-1.1412860038757322,-1.3533224884033201,-8.642170167541503
109790,-1.4457985275268552,-1.3838485595703123,-8.744522288513183
109800,-1.4698902547974138,-1.4362217208862302,-8.978106587982177
109810,-1.3015479140350594,-1.5168763893127442,-9.122506875610352
109820,-1.1257237022178712,-1.559672743988037,-9.168744895172118
109830,-1.0088567245483397,-1.6487071182250979,-9.309703517913817
109840,-0.9130886581420897,-1.8115128311157225,-9.457246195220947
109850,-0.8547300155086675,-1.9144635025024412,-9.649829791259766
109860,-0.7546224585933843,-1.8734627990722654,-9.880570976257323
109870,-0.5867290466253297,-1.7747019805908204,-10.118345128631592
109880,-0.5140051523609521,-1.633593647180125,-10.32873501499593
109890,-0.6630442376717197,-1.4739303970336912,-10.641328553771974
109900,-0.9198223697192326,-1.3551181396484373,-10.883142921447753
109910,-0.9121908387985751,-1.3323732969421893,-11.100566359710692
109920,-0.9235633092424045,-1.277905063043162,-11.1328880821228
109930,-0.8848071692978031,-1.19635256899409,-11.209352313122153
109940,-0.7640496093639405,-1.3082814966063943,-11.151143285259604
109950,-0.524330168140796,-1.5547347030639647,-11.028889947509766
109960,-0.1963245498325443,-1.7509096015930177,-10.816554187774658
109970,-0.04743511582526841,-1.8192939865112303,-10.633996311187744
109980,-0.022894571641553195,-1.7866729888916013,-10.67589484024048
109990,0.014814122772216796,-1.6192285102844237,-10.98175410232544
110000,0.041449634507764,-1.3078326568603513,-11.28776300201416
110010,-0.1526303467018064,-0.8259996458191428,-11.515212159729003
110020,-0.3856161083138489,-0.31708208236694346,-11.674127294921872
110030,-0.7999626159999751,0.05267243652343745,-11.817929032135007
110040,-0.9696517180290538,0.23927045534662872,-11.89559094848633
110050,-1.046715015466674,0.4138975389342755,-12.003330023193358
110060,-1.0670656976119615,0.495001339367777,-11.874042549023033
110070,-0.7237970734029658,0.2270001718383281,-11.298387271881104
110080,-0.3449146549750176,-0.34521395187377935,-10.430938082885744
110090,-0.1946785030835016,-1.0326491035461425,-9.72330185470581
110100,-0.2741360923711792,-1.6395791513305156,-9.171587425121665
110110,-0.5695207290428225,-1.9086277090210468,-8.910620028686523
110120,-0.9539396691695787,-1.7854757419310507,-9.089586018261311
110130,-1.1625345162101555,-1.4151228187561034,-9.5384994140625
110140,-1.2731166962554679,-0.9883562997680156,-9.874884162792563
110150,-1.2759598381263668,-0.6658872636657208,-10.134804680523276
110160,-1.4196119103362783,-0.4442740455627441,-10.306888509368898
110170,-1.6539443795577622,-0.3793312524657697,-10.163386047363282
110180,-1.7239747781173325,-0.45729259015507995,-9.689034843444825
110190,-1.610699130337499,-0.6114191758971661,-9.156174751934412
110200,-1.5055038948943837,-0.8113350875854493,-8.76367590179443
110210,-1.372924977963231,-0.9757867410521955,-8.528744279369711
110220,-1.2720692878280766,-0.926556115545705,-8.391527181243895
110230,-1.0975917870452627,-0.7209539018493147,-8.456469316753743
110240,-0.9178770797287114,-0.5374982727050781,-8.70202520904541
110250,-0.799214423414599,-0.26904841156005843,-8.99441708679199
110260,-0.7261913093124515,0.08170213165283213,-9.605387422943116
110270,-0.6771101570129394,0.18989019223637893,-9.87503380039632
110280,-0.6573579750503412,0.06150105514526372,-9.696067810821534
110290,-0.453252320054639,-0.19198511868901547,-9.30102453689575
110300,-0.39444474177705113,-0.5494692810058595,-8.8735099029541
110310,-0.4797381759201176,-0.9249099557738749,-8.49687205429077
110320,-0.5303156677246093,-1.1201871017456053,-8.11335087585449
110330,-0.5626374084030277,-1.2060790863037107,-7.768735474395751
110340,-0.5316624061584472,-1.3018471527099607,-7.53440298690796
110350,-0.6590040069580079,-1.3527238649230449,-7.540837403869629
110360,-0.7953239005157724,-1.3766659545898436,-7.8730328842163075
110370,-0.7133224388564936,-1.2571054361205547,-8.315809969219565
110380,-0.6524199706588871,-0.9123404701232911,-8.715342955780027
110390,-0.5835866363967767,-0.6178536659240722,-9.070432989501953
110400,-0.4785410568237304,-0.691475366973877,-9.285462226104736
110410,-0.2537853759765626,-0.902763663482666,-9.341576327514648
110420,-0.2120364845275878,-0.9696517454285172,-9.189694159698485
110430,-0.5249287139892577,-1.0301052642822266,-9.026888446807861
110440,-0.911592227305565,-1.1653775850158183,-9.007584611400961
110450,-1.01559039845122,-1.2868833923339844,-9.09931304702759
110460,-0.8662520881652831,-1.3308768478393553,-9.179818077850342
110470,-0.6367079857314937,-1.3497311128478495,-9.305513080486655
110480,-0.6609492775405756,-1.3509282136779277,-9.479541613659263
110490,-0.4305073860168456,-1.427692377471924,-9.606434886169433
110500,-0.09038111267089838,-1.4241010749816894,-9.699210200500486
110510,-0.02244564056396478,-1.3729250144958494,-9.683498252105712
110520,-0.1342249123062008,-1.3256395317077636,-9.748141696929931
110530,-0.2542342705215327,-1.2759597741942852,-9.984119613537192
110540,-0.3185784584045409,-1.2252326265197246,-10.188674802398682
110550,-0.4326022759368643,-1.0603320602416992,-10.44545293045044
110560,-0.934037922668457,-0.8224082702636719,-10.680982518768312
110570,-1.3404537275452164,-0.7541735229492187,-10.931326229858398
110580,-1.026364214590378,-0.9024643152099101,-11.002104231914878
110590,-0.5910685348510742,-0.9531914628844708,-10.815805999755858
110600,-0.5217863243103027,-0.9105448188781737,-10.767473053741455
110610,-1.0170867196898907,-0.866102377496287,-10.938807525524496
110620,-1.1341033988952636,-0.9537900863647459,-11.026495745849607
110630,-0.7248445526123046,-1.0821791503906248,-10.84034656677246
110640,-0.4528034255096688,-1.1514614339966327,-10.41238302001953
110650,-0.5789478889465332,-1.0975918966431168,-10.04741690444946
110660,-1.024718310546875,-0.9756371765136718,-10.021230323791505
110670,-1.5249567468505352,-0.829291600036621,-10.430638807678223
